name,open_date,close_date,buy_price,sell_price,pnl,commission
913255610,2019-09-20 09:32:00,2019-09-23 09:32:00,108.805,104.8,-2743.4250000000065,0.137
913323457,2019-09-05 09:32:00,2019-09-24 10:43:00,66.54,69.0,4.9199999999999875,0.0004
913255699,2019-09-20 09:32:00,2019-09-24 11:46:00,121.4436,120.08,-302.71920000000114,0.0444
913323461,2019-09-23 09:32:00,2019-09-24 12:32:00,234.82,235.27,373.05000000001417,0.1658
913257070,2019-08-09 09:32:00,2019-09-25 11:53:00,94.135,95.895,235720.31999999878,26.7864
913256311,2019-09-25 09:32:00,2019-09-26 09:49:00,81.9,80.8281,-138.27509999999992,0.0258
913323461,2019-09-25 09:32:00,2019-09-27 09:43:00,233.505,235.79,235.35499999999965,0.0206
913257399,2019-09-25 09:32:00,2019-09-27 10:00:00,156.6641,159.23,351.5282999999999,0.0274
913256422,2019-09-26 09:32:00,2019-09-27 12:59:00,133.01,131.42,-19076.82000000004,2.3996
913256955,2019-09-25 09:32:00,2019-09-27 14:52:00,90.43,91.04,183.60999999999984,0.060200000000000004
913323467,2019-09-18 09:32:00,2019-09-27 14:54:00,195.39,188.74,-6.649999999999977,0.0002
913256311,2019-09-27 09:32:00,2019-09-30 09:33:00,81.0484,79.77,-4630.364800000018,0.7244
913323457,2019-09-25 09:35:00,2019-10-01 11:56:00,68.27,68.33,13.800000000000523,0.046
913324169,2019-10-01 09:32:00,2019-10-01 12:00:00,58.53,57.31,-27875.779999999973,4.5698
913256450,2019-09-25 09:32:00,2019-10-01 12:17:00,31.78,31.69,-76.13999999999987,0.16920000000000002
913256714,2019-09-30 09:32:00,2019-10-01 13:13:00,68.415,67.52,-19244.29000000022,4.3004
913256042,2019-09-26 09:32:00,2019-10-02 09:37:00,28.15,26.82,-371169.74999999953,55.815000000000005
913323483,2019-09-27 09:32:00,2019-10-02 09:41:00,140.97,134.74,-19780.249999999967,0.635
913255610,2019-09-25 11:19:00,2019-10-02 12:23:00,104.73,106.93,514.8000000000006,0.0468
913323573,2019-09-27 10:41:00,2019-10-03 10:07:00,245.58,252.7,14930.63999999995,0.4194
913257501,2019-09-26 09:32:00,2019-10-04 10:27:00,73.4,83.4,86390.0,1.7278
913256365,2019-10-04 09:32:00,2019-10-07 09:56:00,261.09,260.4075,-8436.382499999354,2.4722
913256396,2019-10-10 09:32:00,2019-10-14 09:38:00,96.59999999999998,98.03,164727.42000000243,23.038800000000002
950052670,2019-08-29 09:32:00,2019-10-16 09:32:00,45.9,66.51,3112.110000000001,0.0302
913255699,2019-09-25 09:32:00,2019-10-16 09:40:00,118.53,114.83,-614.2000000000005,0.0332
913256363,2019-10-16 09:32:00,2019-10-17 10:34:00,61.47,61.31,-7278.239999999845,9.097800000000001
913256773,2019-10-17 10:01:00,2019-10-18 09:36:00,57.2,56.22,-82796.28000000033,16.8972
913323930,2019-10-04 09:33:00,2019-10-18 10:11:00,565.5013,543.4404,-59255.57740000016,0.5372
913323444,2019-10-18 09:32:00,2019-10-21 09:34:00,84.69,84.49,-2988.0000000000423,2.988
913256407,2019-09-25 09:32:00,2019-10-21 09:47:00,113.68,116.59,1111.6199999999988,0.07640000000000001
913256260,2019-10-22 09:32:00,2019-10-22 09:50:00,70.01,66.51,-86142.0,4.9224000000000006
913323680,2019-10-17 09:52:00,2019-10-22 11:19:00,186.39,184.41,-7256.6999999999625,0.733
913256260,2019-10-22 09:51:00,2019-10-22 12:43:00,66.4,63.13,-19361.67000000002,1.1842000000000001
913256419,2019-10-22 09:32:00,2019-10-24 09:32:00,39.35,35.5,-563251.1500000003,29.259800000000002
913323516,2019-10-23 09:32:00,2019-10-24 09:54:00,6.404999999999999,6.385,-1018.1999999999783,10.182
913323457,2019-10-23 09:32:00,2019-10-24 10:16:00,75.41,74.18,-4218.899999999965,0.686
913256363,2019-10-23 11:35:00,2019-10-25 09:32:00,60.28,60.4,547.3199999999883,0.9122
913256396,2019-10-24 09:32:00,2019-10-25 09:44:00,106.5,105.66,-2343.6000000000095,0.558
913323558,2019-10-28 09:32:00,2019-10-29 10:08:00,90.91,90.69,-10316.239999999947,9.378400000000001
913257070,2019-10-23 09:39:00,2019-10-29 12:22:00,95.1501,94.685,-997.174399999984,0.4288
913255758,2019-10-11 09:32:00,2019-10-30 09:37:00,123.98,125.73,406.0,0.046400000000000004
913323524,2019-10-25 09:32:00,2019-10-31 12:31:00,124.38,120.64,-75708.81999999989,4.0486
913323467,2019-10-23 09:32:00,2019-11-01 11:22:00,204.11,202.76,-789.7500000000133,0.117
913256311,2019-10-31 09:32:00,2019-11-04 12:34:00,83.76,82.33,-1169.7400000000057,0.1636
913254465,2019-11-04 09:32:00,2019-11-05 09:38:00,166.95,164.66,-7160.829999999975,0.6254000000000001
913256042,2019-10-30 09:32:00,2019-11-05 10:32:00,28.100000000000005,32.45,690262.3499999996,31.7362
913256450,2019-11-04 09:32:00,2019-11-05 10:43:00,37.56,37.255,-2594.0249999999974,1.701
913323444,2019-10-23 09:32:00,2019-11-06 11:29:00,83.30999999999999,82.26,-3972.1499999999355,0.7566
913257525,2019-11-04 09:32:00,2019-11-06 13:48:00,313.78,326.08,66567.60000000006,1.0824
913257501,2019-11-07 09:32:00,2019-11-08 09:32:00,108.35,104.05,-86451.49999999994,4.021
913323461,2019-11-05 09:32:00,2019-11-11 09:40:00,279.0,269.015,-3155.2600000000043,0.0632
913256965,2019-11-13 09:32:00,2019-11-14 09:32:00,115.06,115.88,5478.419999999955,1.3362
913255610,2019-11-13 09:32:00,2019-11-14 09:32:00,117.46,117.945,6035.339999999993,2.4888
913256171,2019-10-18 09:32:00,2019-11-14 11:51:00,100.39,104.8,140264.4599999999,6.3612
913256773,2019-11-18 09:32:00,2019-11-19 09:38:00,58.48,59.03,444.95000000000346,0.1618
913257399,2019-11-08 09:32:00,2019-11-19 10:01:00,170.585,174.68,45958.18499999999,2.2446
913323368,2019-11-08 09:32:00,2019-11-19 12:11:00,436.8,445.27,75374.52999999974,1.7798
913256164,2019-10-23 09:32:00,2019-11-20 13:00:00,213.375,267.005,24669.8,0.092
913256260,2019-11-20 09:32:00,2019-11-21 09:32:00,68.36,67.82,-1306.2600000000152,0.4838
913257399,2019-11-20 09:32:00,2019-11-21 09:32:00,175.79,164.38,-16521.679999999997,0.2896
913257525,2019-11-20 09:32:00,2019-11-21 09:32:00,342.99,343.411,2086.0549999999616,0.991
913256281,2019-10-17 09:32:00,2019-11-21 09:35:00,68.765,76.54,151985.7000000001,3.9096
913254235,2019-10-14 09:32:00,2019-11-22 10:19:00,29.6,38.8902,10247.090599999998,0.22060000000000002
913323516,2019-11-22 09:32:00,2019-11-25 09:32:00,6.99,6.82,-37326.21999999999,43.9132
913256396,2019-11-20 09:32:00,2019-11-26 14:34:00,113.44,113.2,-437.75999999999067,0.3648
913323930,2019-11-26 09:32:00,2019-11-27 09:36:00,582.01,581.43,-303.92000000002145,0.1048
913255758,2019-11-20 09:32:00,2019-11-27 09:44:00,137.58,134.39,-3952.4100000000326,0.24780000000000002
913323444,2019-11-27 09:32:00,2019-11-29 11:53:00,86.31,86.06,-1345.25,1.0762
913256419,2019-11-26 09:32:00,2019-11-29 12:56:00,35.81,35.51,-8754.600000000124,5.8364
913323483,2019-11-26 09:32:00,2019-12-02 09:33:00,138.79,140.9,5553.520000000036,0.5264
913256260,2019-11-22 09:32:00,2019-12-02 10:07:00,67.42,68.38,7594.55999999995,1.5822
913257501,2019-11-20 09:32:00,2019-12-03 09:32:00,118.61,116.1,-4169.110000000009,0.3322
913256186,2019-11-27 09:32:00,2019-12-03 09:32:00,253.8399,244.0,-8472.1539,0.17220000000000002
913256714,2019-12-02 09:32:00,2019-12-03 09:32:00,71.42,70.35,-23281.06000000016,4.3516
913256773,2019-11-20 09:32:00,2019-12-03 12:49:00,58.82999999999999,58.52,-11792.709999999546,7.6082
913323680,2019-12-04 09:40:00,2019-12-05 09:32:00,188.04,186.88,-13281.999999999962,2.29
913324581,2019-11-27 10:51:00,2019-12-06 10:02:00,61.45,61.64,1338.169999999984,1.4086
913323573,2019-12-09 09:32:00,2019-12-10 09:32:00,259.75,251.42,-44548.84000000007,1.0696
913255699,2019-11-15 13:15:00,2019-12-11 09:46:00,119.29,146.85,1280850.9999999995,9.295
913256965,2019-11-20 09:32:00,2019-12-12 09:35:00,117.04,113.11,-11424.51000000002,0.5814
913323467,2019-12-12 09:32:00,2019-12-13 09:33:00,227.98310000000004,219.6,-38989.7981000002,0.9302
913256042,2019-12-13 09:32:00,2019-12-13 09:48:00,31.99,31.72,-2916.5399999999954,2.1604
913256042,2019-12-13 09:49:00,2019-12-13 11:14:00,31.71,31.46,-9842.25,7.8738
913256042,2019-12-16 09:32:00,2019-12-17 09:32:00,31.8,31.68,-4752.000000000039,7.920000000000001
913256858,2019-12-16 09:33:00,2019-12-17 09:33:00,254.06000000000003,254.93,20.879999999999427,0.0048000000000000004
913256878,2019-12-05 09:32:00,2019-12-19 09:32:00,94.93,90.91,-93336.36000000023,4.6436
913256365,2019-12-11 12:08:00,2019-12-19 09:47:00,256.51,265.0,86810.25000000009,2.045
950052670,2019-12-13 09:32:00,2019-12-20 09:49:00,71.78,73.35,640.5599999999972,0.0816
913324169,2019-12-12 09:32:00,2019-12-24 09:32:00,57.85,61.43,107357.03999999995,5.9976
913256450,2019-12-20 09:32:00,2019-12-24 09:32:00,36.93,36.94,1204.0599999997605,24.081200000000003
913323483,2019-12-23 09:32:00,2019-12-24 09:42:00,139.775,138.89,-146.9100000000032,0.0332
913257399,2019-12-23 09:32:00,2019-12-24 09:48:00,178.4,176.28,-364.6400000000008,0.0344
913256714,2019-12-19 09:32:00,2019-12-26 11:15:00,72.0,73.03,4680.320000000005,0.9088
913323573,2019-12-19 09:32:00,2019-12-26 11:22:00,250.71,249.51,-890.4000000000126,0.1484
913323916,2019-12-19 09:32:00,2019-12-26 12:14:00,97.52,98.05,1122.5400000000025,0.42360000000000003
913255610,2019-11-20 09:32:00,2019-12-30 09:36:00,114.49,127.67,74295.66000000003,1.1274
913323680,2019-12-19 09:32:00,2019-12-30 09:45:00,191.15,192.26,1066.7099999999857,0.1922
913256616,2019-11-25 09:32:00,2019-12-30 09:50:00,225.5,215.23,-23723.700000000023,0.462
913256164,2019-12-24 09:32:00,2019-12-31 09:32:00,276.92,275.17,-1.75,0.0002
913323558,2019-12-30 09:32:00,2019-12-31 09:32:00,121.71,119.74,-12678.919999999993,1.2872000000000001
913256186,2019-12-24 09:32:00,2020-01-03 09:32:00,255.7353,254.98,-1.5106000000000108,0.0004
913255699,2020-01-02 09:32:00,2020-01-03 09:32:00,150.9,149.76,-5053.620000000065,0.8866
913254465,2020-01-02 09:32:00,2020-01-03 09:32:00,166.31,165.2222,-9741.24900000014,1.7910000000000001
913324101,2019-12-11 09:32:00,2020-01-06 09:32:00,49.99,63.1499,289030.8837,4.3926
913256422,2019-12-26 09:32:00,2020-01-06 09:39:00,108.73000000000002,107.9198,-46780.137800001336,11.5478
913256187,2019-11-18 09:32:00,2020-01-13 09:32:00,160.05,190.75,1504.2999999999995,0.0098
913257106,2019-12-19 09:39:00,2020-01-13 09:32:00,114.2,119.75,28160.699999999986,1.0148000000000001
913255758,2020-01-06 09:32:00,2020-01-17 09:32:00,141.21,141.5,4409.159999999879,3.0408
913256281,2020-01-16 09:32:00,2020-01-17 11:45:00,89.4,88.51,-80877.86000000006,18.1748
913256171,2020-01-21 09:32:00,2020-01-22 11:42:00,113.69000000000001,111.29,-64574.400000000154,5.381200000000001
913256187,2020-01-21 09:32:00,2020-01-22 14:03:00,194.27,196.12,9372.099999999971,1.0132
913256858,2019-12-19 09:33:00,2020-01-23 11:10:00,254.61,283.66,22600.90000000001,0.15560000000000002
913324210,2020-01-23 09:32:00,2020-01-24 13:51:00,162.96,164.245,33939.41999999991,5.2824
913323680,2020-01-21 09:32:00,2020-01-24 14:19:00,213.48,212.7,-2772.120000000004,0.7108
913255699,2020-01-24 09:32:00,2020-01-24 14:21:00,160.37,156.81,-2146.680000000001,0.1206
913256955,2019-12-12 09:32:00,2020-01-24 14:22:00,99.09,106.62,150517.17,3.9978000000000002
913323467,2019-12-23 09:32:00,2020-01-27 09:32:00,230.08999999999997,232.5749,226.12590000000353,0.0182
913256260,2020-01-17 09:32:00,2020-01-27 09:32:00,73.3935,71.99,-168.42000000000098,0.024
913324101,2020-01-21 09:32:00,2020-01-27 09:32:00,67.81,65.45,-41266.95999999999,3.4972000000000003
913254465,2020-01-21 09:32:00,2020-01-27 09:32:00,180.375,181.57,9164.454999999947,1.5338
913257501,2020-01-24 09:32:00,2020-01-27 09:32:00,116.88,111.42,-3761.9399999999955,0.1378
913255699,2020-01-24 14:22:00,2020-01-27 09:32:00,156.73,151.47,-63456.63999999989,2.4128000000000003
913256187,2020-01-27 09:32:00,2020-01-28 09:41:00,195.13,195.7,6676.40999999992,2.3426
913256396,2020-01-24 09:32:00,2020-01-28 09:44:00,128.75,126.29,-1633.439999999996,0.1328
913323368,2020-01-22 09:32:00,2020-01-29 10:02:00,442.81380000000007,425.6939,-22324.349600000114,0.26080000000000003
913323930,2020-01-27 09:32:00,2020-01-30 09:32:00,641.23,663.0,33634.64999999997,0.309
913256363,2020-01-28 09:32:00,2020-01-30 09:32:00,61.809999999999995,62.045,17052.540000000474,14.5128
913257070,2019-12-10 09:32:00,2020-01-31 09:32:00,102.07,108.67,53664.60000000007,1.6262
913257106,2020-01-21 09:32:00,2020-01-31 11:09:00,117.56000000000002,112.64,-57657.480000000185,2.3438000000000003
913256965,2020-01-27 09:32:00,2020-02-03 09:33:00,113.36,111.51,-34208.3499999999,3.6982000000000004
913324581,2020-01-31 09:32:00,2020-02-04 09:33:00,68.92,69.07,13162.199999999251,17.5496
913257170,2020-02-05 09:32:00,2020-02-07 09:37:00,21.15,20.87,-136129.55999999883,97.2354
913256311,2019-12-04 09:32:00,2020-02-12 09:50:00,87.52,101.87,198704.45000000013,2.7694
913256773,2020-01-17 09:32:00,2020-02-12 09:57:00,67.34,68.9,2759.640000000004,0.3538
913255758,2020-02-16 09:32:00,2020-02-18 10:07:00,138.29,135.1,-2520.099999999998,0.158
913256407,2020-02-18 09:32:00,2020-02-19 10:40:00,88.93,90.6958,1.7657999999999987,0.0002
913323573,2020-02-19 09:32:00,2020-02-20 09:32:00,300.55,294.88,-396.9000000000011,0.014
913323483,2020-01-21 09:32:00,2020-02-20 11:33:00,151.09,153.53,8215.479999999992,0.6734
913256616,2020-02-20 09:32:00,2020-02-21 09:45:00,293.38,292.77,-82.96000000000186,0.027200000000000002
913256450,2020-02-18 09:32:00,2020-02-21 09:49:00,38.2,38.525,0.6499999999999915,0.0004
913256186,2020-02-07 09:32:00,2020-02-21 13:32:00,285.01,286.11,396.0000000000082,0.07200000000000001
913257106,2020-02-18 09:32:00,2020-02-21 13:56:00,121.26,122.19,0.9299999999999926,0.0002
950052670,2020-02-14 09:32:00,2020-02-24 09:32:00,88.37,80.95,-971448.6600000003,26.1846
913256164,2020-02-20 09:32:00,2020-02-24 09:32:00,276.48,243.51,-3033.2400000000025,0.0184
913256281,2020-02-18 09:32:00,2020-02-24 09:36:00,88.09,92.89,4.799999999999997,0.0002
913257525,2020-02-18 09:32:00,2020-02-24 09:47:00,395.7675,393.31,-2.457499999999982,0.0002
913323444,2020-01-29 09:32:00,2020-02-24 11:52:00,88.67,87.33,-36197.42000000009,5.4026000000000005
913256878,2020-02-24 09:32:00,2020-02-24 12:11:00,79.83,77.59,-2638.719999999994,0.2356
913256363,2020-02-21 09:32:00,2020-02-24 13:05:00,69.3,68.105,-8485.694999999952,1.4202000000000001
913256878,2020-02-24 12:12:00,2020-02-25 09:37:00,77.62,79.22,121441.59999999957,15.180200000000001
913323467,2020-02-25 09:32:00,2020-02-26 13:40:00,249.18,238.08,-76934.09999999996,1.3862
913324581,2020-02-24 09:32:00,2020-02-26 15:56:00,71.81,68.4,-3461.1499999999965,0.203
913324039,2020-02-26 09:32:00,2020-02-27 09:32:00,116.25999999999999,112.25,-113350.66999999974,5.6534
913323916,2020-03-25 13:49:00,2020-03-26 09:35:00,78.09,74.16,-150833.40000000026,7.676
913323558,2020-03-25 12:40:00,2020-04-01 10:03:00,90.58,85.16,-427567.54000000015,15.7774
913257106,2020-03-31 11:45:00,2020-04-01 15:41:00,87.529,80.4,-37576.95899999995,1.0542
913256396,2020-04-03 09:32:00,2020-04-06 09:34:00,141.96,140.02,-8479.73999999999,0.8742000000000001
913256164,2020-04-07 09:32:00,2020-04-07 09:40:00,191.49,183.17,-197117.44000000053,4.7384
913256164,2020-04-07 09:41:00,2020-04-07 14:46:00,182.63240000000002,176.82,-138497.8672000006,4.7656
913257501,2020-04-02 09:32:00,2020-04-08 09:39:00,111.92,120.21,48479.919999999955,1.1696
913256164,2020-04-08 09:32:00,2020-04-13 09:36:00,177.84999999999997,185.34,176906.3100000009,4.723800000000001
913323524,2020-04-10 09:32:00,2020-04-13 09:53:00,119.4,118.24,-2.3200000000000216,0.0004
913323524,2020-04-14 09:32:00,2020-04-14 15:22:00,124.92499999999998,123.025,-8728.599999999895,0.9188000000000001
913323524,2020-04-14 15:23:00,2020-04-15 09:32:00,123.21000000000001,123.42,136.07999999999595,0.1296
913256042,2020-04-10 09:32:00,2020-04-15 09:50:00,28.11,27.57,-144.71999999999977,0.0536
913323368,2020-04-17 09:32:00,2020-04-17 10:30:00,379.62,371.66,-931.3199999999977,0.0234
913323368,2020-04-17 10:31:00,2020-04-20 09:32:00,373.49,367.09,-364.80000000000194,0.0114
913324210,2020-04-15 09:32:00,2020-04-20 14:23:00,146.82,148.8697,830.1285000000006,0.081
913256260,2020-04-03 09:32:00,2020-04-21 09:32:00,65.525,76.32,81415.88999999991,1.5084
913324581,2020-04-09 09:32:00,2020-04-21 09:32:00,63.151,63.34,2199.9600000000005,2.3280000000000003
913256773,2020-04-15 09:32:00,2020-04-21 09:32:00,62.295,60.28,-12476.880000000003,1.2384000000000002
913323483,2020-04-03 09:32:00,2020-04-21 09:37:00,127.00499999999998,148.8,98317.24500000014,0.9022
913323930,2020-04-21 09:32:00,2020-04-21 10:51:00,594.36,567.61,-4654.5,0.034800000000000005
913256965,2020-03-31 09:32:00,2020-04-21 10:56:00,98.39,101.9,12972.96000000002,0.7392000000000001
913323930,2020-04-21 10:52:00,2020-04-24 09:57:00,568.6,577.21,36919.68000000006,0.8576
913256858,2020-04-23 09:32:00,2020-04-28 09:37:00,269.45,269.995,351.52500000001027,0.129
913256419,2020-04-17 09:32:00,2020-04-28 10:32:00,37.23,39.045,2276.010000000006,0.2508
950052670,2020-04-15 09:32:00,2020-04-29 09:34:00,97.1782,101.5022,1573.9359999999992,0.0728
913256714,2020-04-10 09:32:00,2020-04-29 09:35:00,68.38,70.02,37.72000000000001,0.0046
913256616,2020-04-29 09:32:00,2020-04-29 09:36:00,339.09,328.53,-83096.64000000001,1.5738
913256450,2020-04-06 12:22:00,2020-04-30 09:32:00,31.85,36.5,316176.7499999999,13.599
913256616,2020-04-29 09:37:00,2020-04-30 11:55:00,335.05,340.295,41047.37000000004,1.5652000000000001
913257399,2020-04-15 09:32:00,2020-05-01 09:32:00,156.42,157.0,162.9800000000035,0.0562
913323467,2020-04-30 09:32:00,2020-05-01 09:32:00,228.95000000000002,218.285,-1567.755000000003,0.029400000000000003
913256186,2020-04-14 09:32:00,2020-05-04 09:32:00,248.46000000000004,254.9,28638.679999999862,0.8894000000000001
913256171,2020-04-13 09:32:00,2020-05-05 11:00:00,96.49,98.28,3.5800000000000125,0.0004
913257070,2020-03-30 10:13:00,2020-05-06 09:35:00,98.635,115.0,687542.7449999998,8.4026
913256164,2020-05-08 09:32:00,2020-05-08 14:12:00,216.59,210.605,-28332.990000000063,0.9468000000000001
913323457,2020-05-06 09:32:00,2020-05-11 09:32:00,68.87,68.73,-2576.0000000000105,3.68
913323573,2020-05-08 09:32:00,2020-05-11 09:32:00,225.32,226.88,14405.04000000002,1.8468
913256164,2020-05-08 14:13:00,2020-05-11 09:32:00,210.78,208.12,-2819.5999999999963,0.21200000000000002
913255699,2020-05-08 09:32:00,2020-05-12 09:36:00,152.12,158.82,73840.69999999988,2.2042
913323573,2020-05-12 09:32:00,2020-05-12 09:46:00,227.81,224.7,-3240.6200000000144,0.2084
913323573,2020-05-12 09:47:00,2020-05-12 09:51:00,224.0,221.19,-1674.7600000000014,0.1192
913256164,2020-05-12 09:32:00,2020-05-12 15:31:00,216.35,210.03,-3393.8399999999965,0.10740000000000001
913257170,2020-05-12 09:32:00,2020-05-13 09:32:00,21.67,21.42,-6063.5,4.8508000000000004
913256164,2020-05-12 15:32:00,2020-05-13 09:32:00,209.99,204.72,-1733.8300000000033,0.0658
913323467,2020-05-12 09:32:00,2020-05-13 11:48:00,247.86999999999998,231.8232,-9146.675999999978,0.114
913256955,2020-05-14 09:33:00,2020-05-14 09:43:00,83.57,82.01,-27125.27999999979,3.4776000000000002
913256955,2020-05-14 10:46:00,2020-05-15 09:32:00,83.11,82.68,-7432.979999999872,3.4572000000000003
913256422,2020-05-15 10:16:00,2020-05-19 09:32:00,65.255,78.0,333179.7900000001,5.228400000000001
913256396,2020-04-23 09:32:00,2020-05-19 10:00:00,144.34,139.38,-7529.2800000000125,0.30360000000000004
913257501,2020-04-14 09:32:00,2020-05-21 09:34:00,123.43,154.41,251495.63999999993,1.6236000000000002
913257399,2020-05-18 09:32:00,2020-05-21 09:56:00,172.76,174.7,3967.299999999995,0.40900000000000003
913256311,2020-05-18 09:32:00,2020-05-22 09:34:00,82.06,86.795,10042.935,0.4242
913256858,2020-05-12 09:32:00,2020-05-27 09:32:00,298.48,291.21,-3242.4200000000174,0.0892
950052670,2020-05-12 09:32:00,2020-05-27 09:39:00,121.42,121.03,-535.4700000000008,0.2746
913256187,2020-05-01 09:32:00,2020-05-27 09:50:00,179.72,195.92,457763.3999999997,5.651400000000001
913323516,2020-05-27 09:32:00,2020-05-28 15:50:00,5.685,5.655,-2991.719999999936,19.9448
913323312,2020-05-11 09:32:00,2020-05-29 09:32:00,21.12,20.575,-21276.255000000067,7.8078
913256365,2020-05-29 09:32:00,2020-05-29 12:54:00,250.24,244.945,-7677.750000000023,0.29000000000000004
913256365,2020-05-29 12:55:00,2020-06-01 09:35:00,244.77999999999997,247.66,8035.200000000066,0.558
913255758,2020-05-29 09:32:00,2020-06-01 09:39:00,110.155,109.72,-984.4050000000052,0.4526
913256878,2020-04-13 09:32:00,2020-06-02 11:05:00,86.125,99.37,13.245000000000005,0.0002
913323916,2020-04-14 09:32:00,2020-06-08 10:18:00,84.54,95.665,217549.375,3.911
913255610,2020-05-27 09:32:00,2020-06-09 09:32:00,103.065,110.78,57955.08000000002,1.5024000000000002
913257106,2020-06-08 10:19:00,2020-06-09 09:32:00,102.4,102.395,-18.29000000003535,0.7316
913255273,2020-06-08 10:19:00,2020-06-09 09:32:00,41.045,40.94,-1043.3850000000396,1.9874
913324169,2020-06-08 10:19:00,2020-06-09 09:33:00,60.83,60.42,-1380.0599999999886,0.6732
913323444,2020-06-02 09:32:00,2020-06-09 12:06:00,72.08,77.86,20848.460000000003,0.7214
913257106,2020-06-10 09:32:00,2020-06-10 10:16:00,101.48,99.34,-4513.260000000001,0.4218
913256714,2020-06-09 09:32:00,2020-06-10 10:54:00,73.79,70.9,-369.9200000000001,0.0256
913255758,2020-06-10 09:32:00,2020-06-10 13:02:00,124.3,121.88,-1364.880000000001,0.11280000000000001
913256164,2020-06-10 09:32:00,2020-06-10 14:54:00,281.31,268.24,-2744.6999999999985,0.042
913323516,2020-06-10 09:32:00,2020-06-11 09:32:00,6.325,6.053,-8414.864000000007,6.1874
913323312,2020-06-10 09:32:00,2020-06-11 09:32:00,22.42,21.87,-6317.300000000008,2.2972
913255273,2020-06-10 09:32:00,2020-06-11 09:32:00,40.61,39.23,-7921.200000000014,1.1480000000000001
913256422,2020-06-10 09:32:00,2020-06-11 09:32:00,88.35,81.335,-16106.44,0.4592
913323444,2020-06-10 09:32:00,2020-06-11 09:32:00,78.01,75.33,-6485.600000000017,0.48400000000000004
913324100,2020-06-02 09:32:00,2020-06-11 09:32:00,43.54,42.8,-19495.300000000054,5.269
913323558,2020-05-18 09:32:00,2020-06-11 09:32:00,110.26,126.16,72806.09999999996,0.9158000000000001
913323457,2020-06-04 09:32:00,2020-06-11 09:32:00,74.21,75.2501,2.080200000000019,0.0004
913256311,2020-06-10 09:32:00,2020-06-11 09:32:00,89.18,87.31,-1092.0800000000027,0.1168
913323916,2020-06-10 09:32:00,2020-06-11 09:32:00,96.14499999999998,93.08,-4254.2199999999775,0.2776
913324169,2020-06-10 09:32:00,2020-06-11 09:35:00,60.86,58.6,-4355.019999999996,0.3854
913256042,2020-05-12 09:32:00,2020-06-11 09:42:00,29.48,31.605,142066.875,13.371
913256858,2020-06-11 09:33:00,2020-06-11 11:11:00,318.23,307.83,-9838.400000000032,0.1892
913255758,2020-06-11 09:33:00,2020-06-11 11:15:00,118.29,114.82,-9192.030000000035,0.5298
913324210,2020-06-09 09:32:00,2020-06-11 11:50:00,169.18,166.32,-105.8200000000005,0.0074
913323930,2020-06-08 10:19:00,2020-06-11 12:19:00,851.35,864.16,1742.1599999999926,0.027200000000000002
913256281,2020-06-10 09:32:00,2020-06-11 13:01:00,106.83,104.9,-3555.0599999999863,0.3684
913323680,2020-04-10 09:32:00,2020-06-11 13:40:00,196.07,206.44,41.48000000000002,0.0008
913256260,2020-06-09 09:32:00,2020-06-11 14:43:00,92.19,88.81,-111.53999999999985,0.0066
913256858,2020-06-11 11:12:00,2020-06-11 14:43:00,308.27,298.29,-7594.779999999971,0.1522
913255758,2020-06-11 11:16:00,2020-06-11 14:59:00,115.01,111.74,-7122.060000000022,0.43560000000000004
913256714,2020-06-11 09:33:00,2020-06-12 09:32:00,70.6,67.68,-39092.95999999983,2.6776
913323368,2020-06-08 10:19:00,2020-06-12 10:16:00,424.49,406.82,-15637.950000000013,0.17700000000000002
913257106,2020-06-11 09:33:00,2020-06-12 11:04:00,96.26,92.63,-36103.9800000001,1.9892
913324581,2020-06-08 10:19:00,2020-06-12 13:25:00,65.46,63.25,-12592.579999999964,1.1396
913256858,2020-06-12 09:32:00,2020-06-15 09:32:00,305.75,296.62,-45759.559999999976,1.0024
913255758,2020-06-12 09:32:00,2020-06-15 09:36:00,114.68,109.46,-72631.08000000018,2.7828
913256171,2020-06-15 13:11:00,2020-06-18 09:32:00,109.46,114.575,35718.045000000064,1.3966
913256363,2020-06-15 11:04:00,2020-06-18 09:37:00,53.8,54.23,5787.369999999996,2.6918
913256450,2020-05-12 09:32:00,2020-06-19 12:26:00,39.83,41.3,9613.799999999992,1.308
913256407,2020-06-03 09:32:00,2020-06-22 09:32:00,97.91,88.83,-1289.3599999999997,0.0284
913323467,2020-06-10 09:32:00,2020-06-22 09:32:00,318.5,298.135,-4561.760000000002,0.0448
913256042,2020-06-15 09:32:00,2020-06-23 11:45:00,31.3,32.515,47733.704999999994,7.8574
913255610,2020-06-24 09:32:00,2020-06-24 11:14:00,117.72009999999999,114.68,-18340.923299999886,1.2066000000000001
913323524,2020-05-28 09:32:00,2020-06-24 11:17:00,134.5,138.93,191721.5400000003,8.6556
913256773,2020-05-27 09:32:00,2020-06-24 15:53:00,69.41,68.18,-47323.019999999604,7.694800000000001
913255610,2020-06-24 11:15:00,2020-06-25 09:32:00,114.73,112.39,-11437.920000000016,0.9776
913256955,2020-06-22 09:32:00,2020-06-25 09:34:00,103.54,100.245,-57870.08500000003,3.5126000000000004
913256365,2020-06-24 09:32:00,2020-06-26 10:51:00,269.24,257.2,-12184.480000000021,0.2024
